id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12336281,Spacious loft in the quiet suburbs #3,7324551,Bo,,Brighton,42.34504,-71.15406,Private room,33,30,15,2020-04-20,0.21,4,163,0,
12343708,Walk/Bus to Redline Renovated Easy to MIT/Harvard,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,36,150,9,2017-10-19,0.12,31,353,0,
12344142,Top Rated Apartment! Exceptional Location!,10619687,Mechaal,,East Boston,42.37032,-71.03974,Entire home/apt,115,91,119,2021-07-31,2.30,1,238,1,
12351909,Freshly Renovated Studio close to T,18150109,Alex,,Roxbury,42.32818,-71.09547,Entire home/apt,128,91,192,2019-11-13,2.57,4,177,0,STR411467
12359181,shared room in the heart of Boston,36496544,Lively,,Fenway,42.34753,-71.08956,Shared room,750,91,0,,,1,0,0,
12372052,Apartment with 2-3 bedrooms-3 min to subway T stop,21745230,Jurek,,Charlestown,42.38348,-71.07678,Entire home/apt,130,29,63,2018-08-31,0.87,11,178,0,
12382239,2BR Luxury Apt - Downtown/West End,45824588,Matt,,Downtown,42.36588,-71.0613,Entire home/apt,257,91,11,2016-07-22,0.15,1,0,0,
12409042,Close to Harvard - Zen Room Lic# STR383892,26956083,Todd,,Allston,42.3605,-71.12633,Private room,68,3,234,2022-05-27,3.16,4,71,50,STR-383892
12489916,Penthouse in Back Bay,65907845,Douglas,,Back Bay,42.35387,-71.07619,Entire home/apt,281,91,12,2016-07-20,0.16,1,0,0,
12496332,Sunny & Spacious room- South End,11556349,Ashley,,South End,42.33726,-71.07787,Private room,61,91,0,,,1,0,0,
12581300,Private room in South Boston,68232240,Tyler,,South Boston,42.33118,-71.0535,Private room,65,91,11,2016-07-26,0.15,1,0,0,
12599820,North End Furnished Condo!,68369590,David,,North End,42.36718,-71.05657,Entire home/apt,175,91,3,2016-08-27,0.04,1,0,0,
12672097,Boston Brownstone,46846483,Giannoula,,Fenway,42.34626,-71.09049,Entire home/apt,284,2,182,2022-05-23,2.85,1,26,41,STR-415016
12756776,Wonderful Boston apartment Sunny & Newly renovated,39932301,Lev,,Roxbury,42.32647,-71.09557,Entire home/apt,200,91,18,2017-08-06,0.25,1,180,0,
12781774,Studio apartment in historic Boston,39290576,Paul,,Jamaica Plain,42.31486,-71.1144,Entire home/apt,99,2,69,2019-06-29,0.93,1,151,0,STR-410397
12834650,Comfy room,9640446,Mitchel,,Brighton,42.35019,-71.16056,Private room,50,91,11,2017-08-25,0.15,1,0,0,
12898177,1 Bedroom with Pool Access in Heart of Downtown Boston,22541573,Ken,,Downtown,42.35924,-71.05865,Entire home/apt,260,30,6,2022-03-11,0.11,38,251,1,
12899026,"One Bedroom in PRIME Location near Boylston, Newbury Streets",22541573,Ken,,Fenway,42.34457,-71.08805,Entire home/apt,250,30,3,2016-11-11,0.04,38,308,0,
12901078,Mahar family room,27871799,Althea,,Mattapan,42.27644,-71.07681,Private room,90,29,42,2020-02-17,0.57,6,294,0,STR-415845
12949270,"Elegant room, colorful artist home",18896448,Sandy,,Jamaica Plain,42.3206,-71.1144,Private room,99,91,12,2016-12-02,0.16,2,0,0,
12950332,Clean Large Room near Redline/Rail Peaceful Area,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,37,150,9,2018-02-18,0.12,31,364,0,
13032590,3 bed apt next to T- fast wifi-off street parking,21745230,Jurek,,Charlestown,42.38187,-71.07734,Entire home/apt,195,1,417,2022-06-04,5.74,11,223,68,STR-383106
13044229,"Andrew Sq, South Boston - Modern Condo",72163500,Chris,,South Boston,42.32818,-71.05512,Entire home/apt,150,91,20,2017-10-27,0.27,1,0,0,
13046581,Beautiful Apartment-5 Beds-Parking-Super Clean!,19488432,Julian,,West Roxbury,42.25979,-71.15911,Entire home/apt,119,3,230,2022-06-09,3.32,1,102,21,STR-391798
13054720,Brownstone near Northeastern University/91 day min,72272410,Jennifer,,Roxbury,42.33722,-71.08359,Entire home/apt,59,91,177,2021-12-21,2.41,2,217,2,
13062783,Boston bedroom near Fenway,44620221,Michael,,Mission Hill,42.33074,-71.10697,Private room,29,91,4,2016-09-01,0.05,1,0,0,
13063952,3 min to T stop-Boston/Somerville/Cambridge access,21745230,Jurek,,Charlestown,42.38362,-71.07863,Private room,69,29,24,2022-05-31,0.33,11,214,4,
13077603,Big and comfortable room with queen bed.,67103816,Firlian,,Roxbury,42.31801,-71.09005,Private room,37,30,24,2022-06-03,0.33,7,105,4,
13082258,"47 Symphony Road, Apt 501",27569517,Anna,,Fenway,42.34353,-71.08998,Private room,52,91,2,2016-06-14,0.03,1,0,0,
13083058,Sunny Studio at Fenway,48018479,Yining,,Fenway,42.34712,-71.1039,Entire home/apt,100,91,12,2016-08-27,0.17,1,0,0,
13091712,Ideal for Families - Spacious Charlestown Townhome,54995023,Tim,,Charlestown,42.38061,-71.06905,Entire home/apt,400,2,37,2022-04-23,0.74,1,9,17,STR-388417
13166405,Spacious loft in the quiet suburbs #4,7324551,Bo,,Brighton,42.34636,-71.15563,Private room,36,30,5,2019-12-23,0.07,4,163,0,
13173203,North End 1 Bdrm -NEAR MGH- Boston's Little Italy,38997,Michelle,,North End,42.3665,-71.05428,Entire home/apt,135,29,39,2021-01-24,0.53,11,316,0,
13173362,"BACK BAY 2 blocks subway, 1 street to Newbury St",38997,Michelle,,Back Bay,42.34777,-71.08493,Entire home/apt,120,29,2,2021-09-06,0.07,11,279,1,
13188501,"Beacon Hill Studio, close to Mass Gen & T Station",38997,Michelle,,Beacon Hill,42.36104,-71.07129,Entire home/apt,131,29,16,2020-03-14,0.22,11,290,0,
13239143,Small Room Renovated House Walk/Bus to Redline,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,36,150,7,2018-06-20,0.10,31,365,0,
13239882,Off-St. Parking Large Room Clean Renovated House,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,150,0,,,31,365,0,
13242393,Renovated House near Subway/Rail Everything New,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,36,150,3,2017-06-29,0.04,31,365,0,
13249829,Sunny and renovated 2 BDR in Beacon Hill,741190,Vincent,,Beacon Hill,42.35964,-71.06967,Entire home/apt,129,60,7,2019-08-28,0.10,1,0,0,
13249923,"Walk/Bus to Redline/Rail stations, Private Balcony",18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,36,150,3,2017-10-29,0.04,31,365,0,
13258244,Comfortable quite room.,67103816,Firlian,,Roxbury,42.31837,-71.09037,Private room,34,30,15,2022-03-31,0.20,7,106,2,
13298137,EZ to Downtown/Longwood Off-St Parking Renovated,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,33,150,2,2017-01-24,0.03,31,365,0,
13333623,Spacious One bedroom in South Boston's East side,17842524,Ryan,,South Boston,42.33234,-71.04269,Entire home/apt,175,91,0,,,1,0,0,
13334098,3BR + Office Single Family in Jamaica Plain,1176152,Josh,,Jamaica Plain,42.30911,-71.11592,Entire home/apt,150,91,3,2019-07-27,0.05,1,0,0,
13378923,Montgomery Place - Studio (Room 6),75997654,Kathe,,South End,42.34347,-71.07368,Entire home/apt,105,29,165,2022-04-30,2.30,3,63,5,
13378936,Montgomery Place - One Bedroom,75997654,Kathe,,South End,42.34347,-71.07368,Entire home/apt,145,29,138,2022-05-10,1.90,3,114,6,
13391640,Back Bay Apt - Close and Convenient to Everywhere,6032648,Madison,,Back Bay,42.35523,-71.07589,Entire home/apt,200,91,12,2016-08-30,0.16,1,0,0,
13393418,☆BostonAirport/T/Downtown/TDgarden/Convention Ctr☆,76181684,Sandra,,East Boston,42.37611,-71.03578,Entire home/apt,135,29,557,2020-03-23,7.76,1,0,0,STR-394016
13394184,East Boston Student Sublet $800/month,60246341,Seamus,,East Boston,42.36946,-71.03422,Private room,30,91,0,,,1,0,0,
13422887,"Small Room, Off-St. Parking, AC, Renovated Clean",18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,150,1,2016-08-28,0.01,31,365,0,
13494185,Montgomery Place - Parlor Room (Room 2),75997654,Kathe,,South End,42.34382,-71.07368,Entire home/apt,75,29,172,2022-02-13,2.39,3,103,4,
13510994,Incredible Apartment,28749942,Lorena & Ivan (Myhomelike),,South Boston Waterfront,42.35065,-71.04466,Entire home/apt,275,91,24,2017-11-05,0.33,4,195,0,
13530359,Summer sublet in Allston (from 05/14),40220824,Gerard,,Allston,42.35398,-71.12871,Private room,42,91,1,2016-09-02,0.01,1,0,0,
13578425,"Small Room near Redline & Commuter Rail, Renovated",18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,37,150,2,2017-11-23,0.03,31,365,0,
13594886,"Modern Guest Room, Private Bath near airport/city",5997103,Andrea And Tivan,,East Boston,42.36813,-71.03471,Private room,118,1,550,2020-10-04,7.60,2,0,0,STR-391653
13613229,~*30min to Downtown*~ THE COSMOPOLITAN,14016102,Jovan,,Hyde Park,42.26169,-71.11564,Entire home/apt,213,2,212,2022-06-08,3.37,3,316,46,STR-443131
13613812,A Very Large Room - Lt Green Room,18479599,Agnieszka,,Dorchester,42.32445,-71.05828,Private room,165,91,0,,,8,365,0,
13656969,Brighton - Cozy and Quiet Room in a Clean House,77158766,Eunice,,Brighton,42.36055,-71.14356,Private room,40,91,7,2019-08-17,0.10,3,275,0,
13657486,"Large, modern 2br, 2ba renovated 6/16 with patio",79348179,Jeff,,Downtown,42.34923,-71.05648,Entire home/apt,3999,180,4,2016-08-26,0.06,1,0,0,
13672165,"Open, light-filled condo in South Boston/South End",15166663,Tomo,,South Boston,42.34131,-71.05361,Entire home/apt,125,91,0,,,1,0,0,
13675884,Near Redline & Commuter Rail Renovated Clean Sunny,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,38,150,2,2016-10-09,0.03,31,365,0,
13684319,Quiet room Peaceful neighborhood Close to Harvard,77158766,Eunice,,Brighton,42.36089,-71.14519,Private room,40,91,8,2019-12-20,0.11,3,256,0,
13697676,Calm and cozy room in clean Apt,16052189,Jonathan,,Hyde Park,42.23543,-71.13076,Private room,28,91,11,2020-11-25,0.17,5,197,0,
13719227,Peaceful neighborhood Quiet room Close to Harvard,77158766,Eunice,,Brighton,42.36092,-71.14363,Private room,40,91,6,2019-06-01,0.08,3,317,0,
13796564,Marie's Pied a Terre,81103542,Marie,,Roxbury,42.32248,-71.0806,Private room,75,91,4,2016-09-22,0.06,1,0,0,
13797162,Sunny Artist Loft In Historic Brownstone,189855,Marla,,Roxbury,42.32203,-71.07695,Entire home/apt,150,7,140,2022-06-12,1.95,1,59,5,STR-446252
13810937,1 Bedroom in Beacon Hill,15681500,Jay,,West End,42.36187,-71.06837,Private room,85,91,2,2016-07-17,0.03,1,0,0,
13829133,Sunny studio in JP!,45771009,Riyo,,Jamaica Plain,42.31642,-71.10672,Entire home/apt,105,2,258,2022-06-09,3.77,2,204,39,STR-383177
13830152,Room w/fast wifi-next to T stop 10 min to downtown,21745230,Jurek,,Charlestown,42.38199,-71.07675,Private room,59,29,33,2022-04-30,0.47,11,178,3,
13863117,Cozy room(A) near T and downtown Boston,19008767,Ellen,,South Boston,42.33888,-71.04897,Private room,89,30,29,2022-04-01,0.40,5,185,2,STR-391602
13864415,"Comfy room (C) near T, convention center, downtown",19008767,Ellen,,South Boston,42.34041,-71.04984,Private room,99,91,36,2021-08-22,0.50,5,246,1,STR-391602
13866351,Beautiful and Cozy Entire Apt in Boston,45694133,Dawn,,Dorchester,42.30003,-71.0788,Entire home/apt,185,5,75,2022-05-31,1.33,2,245,11,STR-394281
13907143,Bright and very spacious private room,3155386,Lissette,,Hyde Park,42.23627,-71.12898,Private room,42,91,7,2016-10-04,0.10,1,0,0,
13908031,"Modern Room, Private Bath near airport & city",5997103,Andrea And Tivan,,East Boston,42.3675,-71.03361,Private room,105,1,142,2020-02-15,1.97,2,0,0,STR-391653
13924495,"4B2B Near T, Boston downtown, Convention Center",19008767,Ellen,,South Boston,42.33939,-71.05072,Entire home/apt,550,29,42,2019-09-26,0.59,5,365,0,STR-391602
13926284,"Beacon Hill Apt, close to Red line and Downtown",62271680,Agathe & Morgan,,Beacon Hill,42.35914,-71.06914,Entire home/apt,150,91,2,2016-08-15,0.03,1,0,0,
13951579,TWO FLOOR CONDO W/ PRIVATE DECK & ROOF DECK,73203009,Alex,,Charlestown,42.38421,-71.07057,Entire home/apt,153,91,17,2017-11-19,0.28,1,0,0,
13959444,Beautiful Boston Brownstone,21609039,Susan,,Roxbury,42.34042,-71.08363,Entire home/apt,403,29,57,2020-11-20,0.79,3,297,0,Exempt: This listing is a unit used for furnished institutional or business stays
13978700,Luxury Sunny Hill Suite G 3,14785487,Aihua,,Roxbury,42.30958,-71.08658,Entire home/apt,450,31,10,2021-06-26,0.15,7,332,1,
13993185,Charming Beacon Hill One Bedroom,83554697,Ashley,,Beacon Hill,42.35948,-71.06747,Entire home/apt,90,29,218,2022-04-25,3.04,1,176,2,
14035943,Gorgeous Rare 3BR/3BA duplex /Parking. Heart of Boston M1g,5578043,Dror,,North End,42.36424,-71.0526,Entire home/apt,695,2,172,2022-05-29,2.53,4,254,43,STR-406255
14055624,Cosy room for one non-smoker,30489899,Home On Blaine,,Allston,42.35655,-71.13828,Private room,50,91,2,2021-12-20,0.03,4,319,1,
14057466,"2 BR | 1 BA  Close to DWTN & Medical, Free PRKG",30314324,Eileen,,Jamaica Plain,42.31316,-71.11279,Entire home/apt,140,5,147,2022-06-08,2.06,1,209,32,STR-386367
14071446,Twins in a peaceful room.,18896448,Sandy,,Jamaica Plain,42.32135,-71.11285,Private room,65,91,8,2016-12-06,0.11,2,0,0,
14086516,# friendly family home,27871799,Althea,,Mattapan,42.27486,-71.077,Private room,120,1,50,2022-06-09,0.70,6,350,20,STR-415974
14091605,⍟ Lofty South End Room with Street Parking! ⍟,12452436,Drew,,South End,42.33959,-71.07446,Private room,68,1,111,2021-10-24,1.55,2,0,6,STR-447270
14105971,Tranquil Treetop Loft,79103444,Bruce,,Jamaica Plain,42.30762,-71.10968,Entire home/apt,225,4,259,2022-05-30,3.61,1,127,29,STR-445594
14109003,"3rd floor condo, 2 bedrooms, 2 decks",22290246,Kevin,,Jamaica Plain,42.32318,-71.11394,Entire home/apt,100,91,0,,,1,0,0,
14153636,King Zen Room near Harvard Biz School - STR383892,26956083,Todd,,Allston,42.36151,-71.12658,Private room,66,3,214,2022-05-25,3.01,4,91,48,STR-383892
14186170,Cozy 1 Bed in Southie Center - Perfect Boston Apt,8985714,Tj,,South Boston,42.33194,-71.04729,Entire home/apt,250,2,53,2022-05-29,0.74,1,302,5,STR-446085
14196181,"NUSubmarine.#Boston,NU,Berklee,NEC,+Easy public T",50437930,Misha,,Roxbury,42.33614,-71.08473,Entire home/apt,120,29,170,2021-09-19,2.48,6,1,19,STR-345786
14204600,North End 2 BR | 1 BA Duplex in Little Italy,9410008,Jason,,North End,42.36704,-71.05376,Entire home/apt,515,10,243,2022-05-29,3.41,20,226,45,STR-441408
14205208,"Spectacular, Beacon Hill 2 Bedroom with roof deck",4061992,B. H.,,Beacon Hill,42.35838,-71.06896,Entire home/apt,169,29,5,2022-04-27,0.07,3,240,1,
14229841,Spacious Back Bay One Bedroom with Great Views,22541573,Ken,,Back Bay,42.34534,-71.0865,Entire home/apt,260,30,1,2016-08-14,0.01,38,359,0,
14242888,Blue Family  bedroom,27871799,Althea,,Mattapan,42.27441,-71.0772,Private room,121,1,74,2022-05-30,1.04,6,359,10,STR-415974
14254537,Luxury condo in the heart of JP,11722054,Nina,,Jamaica Plain,42.31258,-71.11204,Entire home/apt,150,7,33,2022-05-22,0.46,1,18,16,STR-401907
14415125,"ARTHOUSE,  Stay in a gallery!",70542233,Christine,,Jamaica Plain,42.30953,-71.10875,Entire home/apt,209,29,12,2022-04-30,0.17,1,177,2,
14426987,Urban oasis: townhouse with patio and balcony,31367270,Brad,,Roxbury,42.32859,-71.09325,Entire home/apt,377,3,106,2022-05-30,1.49,1,79,5,STR-398204
14452500,1 Bedroom in prime North End,3387042,Nirmal,,North End,42.36845,-71.05356,Entire home/apt,110,91,18,2017-07-04,0.26,1,0,0,
14460344,"Friendly Single Bed near Harvard, BU & BC",89089164,Ellen,,Brighton,42.34396,-71.15144,Private room,80,91,8,2017-03-12,0.11,1,0,0,STR-409791
14470701,Renovated near Redline/Commuter Rail 4 Harvard MIT,18517776,Huggy,,Dorchester,42.30555,-71.0723,Private room,36,150,3,2017-09-06,0.04,31,18,0,
14474114,Awesome Room near T,89230454,Asad,,Jamaica Plain,42.29463,-71.1158,Private room,45,91,9,2017-09-03,0.13,1,0,0,
14485918,Huge bed  and high ceiling room plus two closets.,67103816,Firlian,,Roxbury,42.3165,-71.09535,Private room,36,30,13,2022-02-01,0.20,7,120,4,
14531631,2 Purrfect Cat Co-Hosts Look Forward 2 Meeting U!,72882793,Drew & Liesl,,Jamaica Plain,42.30694,-71.10706,Entire home/apt,225,3,20,2022-05-31,0.31,1,22,4,STR-415715
14539326,Andrew Sq Room Close to T&Shops 2,18479599,Agnieszka,,Dorchester,42.32429,-71.05862,Private room,75,91,3,2017-08-03,0.04,8,365,0,
14566378,"Fully-Equipped, Private 1st Floor 1-Bed/1-Bath Apt",25938192,Elena,,Jamaica Plain,42.31591,-71.11012,Entire home/apt,169,4,63,2022-05-02,1.24,2,308,6,STR-415069
14566386,"Fully-Equipped, Private 2nd Floor 1-Bed 1-Bath Apt",25938192,Elena,,Jamaica Plain,42.3174,-71.11014,Entire home/apt,156,4,151,2022-06-10,2.18,2,271,3,STR-415069
14573951,Welcoming 2 Bedroom Apt - Close proximity to MBTA,90309322,Kevin,,Jamaica Plain,42.29835,-71.11372,Entire home/apt,171,2,154,2022-05-29,2.24,1,171,35,STR-447572
14585335,SPACIOUS TOWNHOUSE with Essential Amenities,90419082,Camille,,Mattapan,42.27554,-71.07091,Entire home/apt,214,29,46,2020-12-20,0.67,3,205,0,STR-397952
14600925,Comfy & Private Room w/ Airbed by the Red Line!,16186589,Marie,,Dorchester,42.30208,-71.07005,Private room,33,30,13,2022-06-08,0.19,27,284,4,
14603013,Updated Beautiful Studio. Great location.,16708213,L A,,Back Bay,42.35415,-71.07659,Entire home/apt,100,91,163,2021-08-31,2.32,1,177,1,
14682931,"Charming room, in hip JP near The T  #2",30490577,Lori,,Jamaica Plain,42.31765,-71.10049,Private room,95,2,217,2022-06-10,3.09,3,66,17,STR-398358
14704252,Modern 3.5 BR Single Family Home,24358957,Bill,,South Boston,42.33339,-71.05317,Entire home/apt,800,29,17,2019-09-06,0.27,1,358,0,STR-416496
14747561,Inexpensive & Cozy Room with Airbed!,16186589,Marie,,Dorchester,42.30426,-71.07147,Private room,35,30,8,2022-05-31,0.12,27,313,1,
14770892,"Victorian Charm, Modern Style w/Private Entrance",34055750,Philip And Ann,,South End,42.34338,-71.06874,Entire home/apt,375,2,223,2022-06-12,3.17,1,220,61,STR-414322
14778561,"Mt Restmore, COZY spacious and Clean",44581223,Andre,,Hyde Park,42.25302,-71.11591,Private room,51,29,46,2021-09-30,0.65,4,317,2,STR-416718
14820482,Historic townhouse in the heart of Boston,92648590,Paul,,South End,42.34766,-71.06922,Entire home/apt,529,3,142,2022-06-01,2.04,1,145,29,STR-445212
14868157,"Charming room, in hip JP near The T  #1",30490577,Lori,,Jamaica Plain,42.31689,-71.10005,Private room,92,2,274,2022-06-04,3.90,3,70,44,STR-398358
14873100,"Large room, 2nd floor, wood floor",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,69,5,89,2022-05-25,1.28,3,147,15,STR-413140
14918032,Luxurious and Spacious 3 BR private apt near train,44617326,Caroline,,East Boston,42.37577,-71.03156,Entire home/apt,279,91,48,2019-08-27,0.69,1,205,0,
14928081,"Rozinante - Queen, Harbor View",92691757,Melissa,,Charlestown,42.37018,-71.06109,Private room,300,1,11,2022-05-29,0.19,6,125,6,STR-420570
14928333,Spacious Private Room in Southie.,36238029,Tucker,,South Boston,42.33631,-71.04961,Private room,105,91,15,2017-08-18,0.21,2,0,0,
14943350,219 on the Ocean with Private Bath,72139831,Robin,,Dorchester,42.30755,-71.04739,Private room,97,1,265,2022-06-03,3.79,4,259,53,STR-383505
14950089,"""Casita"" on the Water - Harbor View",92691757,Melissa,,Charlestown,42.3713,-71.06154,Private room,230,1,49,2022-05-28,0.70,6,91,13,STR-420570
14950328,"""Port"" View - Queen Ensuite",92691757,Melissa,,Charlestown,42.37216,-71.05937,Private room,230,1,54,2022-05-30,0.77,6,118,10,STR-420570
14950476,Inn the Moment - Harbor View,92691757,Melissa,,Charlestown,42.37006,-71.06159,Private room,300,1,11,2022-06-03,0.16,6,112,5,STR-420570
14970501,"CDC cleaning, Modern, Spacious, 2Bedroom + Balcony",546854,Sanjay,,Brighton,42.34511,-71.13787,Entire home/apt,180,32,48,2022-04-29,0.69,4,24,6,
14993599,"Enjoy private entrance and bath, walk to subway.",94533288,Franklin H.,,Dorchester,42.31305,-71.05094,Private room,115,3,125,2022-06-05,1.80,1,52,23,STR-415010
14995433,LUXURY APARTMENT IN THE HEART OF DOWNTOWN BOSTON,72392354,MariaLuisa,,Leather District,42.35086,-71.05901,Entire home/apt,199,91,7,2017-03-21,0.10,1,0,0,
15016872,Washer+Dryer+Parking!*Private suite*Cul de sac*,34614605,Zvi,,Brighton,42.34124,-71.15811,Entire home/apt,107,2,188,2022-06-12,3.26,1,24,49,STR-393765
15020558,Spacious & Elegant Charlestown Condo Near Downtown,199789,John,,Charlestown,42.3782,-71.06498,Entire home/apt,155,91,13,2017-04-18,0.19,1,0,0,
15041925,Walk to Head of the Charles !! Prtly Furnished Apt,9795590,Patrick,,Brighton,42.35357,-71.1469,Entire home/apt,136,91,7,2018-10-23,0.10,2,76,0,
15048978,Boston South End Penthouse-Loft &Working Woodstove,12581156,Chip,,South End,42.33594,-71.07578,Entire home/apt,225,29,132,2022-04-03,1.94,1,28,3,STR-418274
15068710,"1 BR Lux Furn Apt, WiFi, On-Site Parking, & View",95297525,Carlo And Sandra,,South Boston,42.3348,-71.04345,Entire home/apt,195,25,113,2020-03-19,1.63,1,44,0,STR-436682
